company_id,company_name,current_status,industry_category,country,sector,size,assessment_year,overall_score,impact_area_community,impact_area_customers,impact_area_environment,impact_area_governance,impact_area_workers,certification_cycle,year_first_certified,PC 1,PC 2,PC 3,Cluster
0018000000OO2l0AAD,Thegreenoffice.Com,De-Certified,Business Products & Services,United States,Wholesale/Retail,Unknown,2016,94.5,35.3,0.0,36.4,22.8,0.0,1,2007,0.5762208103073445,2.9833825908755185,2.0711637829148737,0
0018000000OO2l0AAD,Thegreenoffice.Com,De-Certified,Business Products & Services,United States,Wholesale/Retail,1-9,2013,96.0,16.0,0.0,42.5,10.2,27.1,2,2007,0.6359329265415299,2.873730188493972,-1.2361643319297981,0
001C000000r5f6lIAA,Rsf Capital Management Pbc,De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2017,145.1,50.1,37.5,7.7,23.3,26.5,1,2009,-2.9375398696881576,1.9091562617523452,-0.4926769786196495,1
001C000000r5f6lIAA,Rsf Capital Management Pbc,De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2014,152.2,50.2,40.1,9.9,22.6,29.4,2,2009,-3.2143909074400256,2.9712116165669014,-1.0775779887948471,1
001C000000r5f6lIAA,Rsf Capital Management Pbc,De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2012,165.3,55.2,50.4,9.8,17.7,32.1,3,2009,-3.5584804527821996,4.007913298840181,-1.3472755856736054,1
001C000000rqWJPIA2,Sungevity,De-Certified,Energy & Environmental Services,United States,Service With Significant Environmental Footprint,250-999,2015,115.5,28.9,0.0,40.5,12.7,33.4,1,2007,1.7901409195362044,1.9993086454185032,-2.9536689096068227,0
001C000000rqWJPIA2,Sungevity,De-Certified,Energy & Environmental Services,United States,Service With Significant Environmental Footprint,250-999,2012,131.2,30.8,0.0,43.6,20.7,36.0,2,2007,1.29916276254775,3.1808219029085683,-3.7484166254649036,0
001C000000uNVZQIA4,Emerge Financial Wellness,De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2012,156.5,53.5,56.2,6.1,15.3,25.4,1,2010,-3.3779528340178087,2.9753944452625185,-0.3645218956267332,1
001C000000wCj8xIAC,Inti Zen,De-Certified,Consumer Products & Services,Argentina,Manufacturing,1-9,2016,86.7,25.5,0.0,23.1,14.0,24.1,1,2012,2.3267010311457352,0.46493125175293315,0.00775823031178312,0
001C000000wCj8xIAC,Inti Zen,De-Certified,Consumer Products & Services,Argentina,Manufacturing,1-9,2014,81.5,23.6,0.0,24.1,11.7,22.1,2,2012,2.249876745477836,1.2211301317413097,-0.25711257378162344,0
001C000000wCj8xIAC,Inti Zen,De-Certified,Consumer Products & Services,Argentina,Manufacturing,1-9,2012,87.6,28.4,0.0,27.1,5.0,26.9,3,2012,2.291085159968841,2.115332172983477,-0.6275397620234807,0
001C000000wEqKpIAK,Institute B,De-Certified,Consumer Products & Services,Canada,Service With Minor Environmental Footprint,10-49,2013,87.4,23.1,11.7,9.7,13.9,28.9,1,2012,-0.29662791751804146,0.5531103408621129,-0.8130365127261363,1
001C000000wEqKpIAK,Institute B,De-Certified,Consumer Products & Services,Canada,Service With Minor Environmental Footprint,10-49,2012,91.1,25.6,11.7,9.7,13.9,30.1,2,2012,-0.46868227905904375,1.228708505744854,-1.1396229916531335,1
001C000000x8XGnIAM,The Phoenix Advisory Group,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2012,99.9,36.3,37.4,9.4,16.6,0.0,1,2012,-2.417484714377584,2.516439719534587,2.392324602177909,1
001C000000yhKwGIAU,I-Immersion Institute,De-Certified,Education & Training Services,United States,Service With Minor Environmental Footprint,1-9,2012,102.7,19.0,40.5,3.3,17.0,22.7,1,2012,-2.79779175586376,1.3674031407968454,-0.4211655499633764,1
001C0000010ebukIAA,The Earthkeeper Alliance,De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2012,125.1,26.5,37.4,8.8,19.2,33.0,1,2012,-2.9440229947662226,1.7957716552771301,-1.2940886785777177,1
001C0000010h6GWIAY,"Pure Sweets, Llc",De-Certified,Consumer Products & Services,United States,Wholesale/Retail,Unknown,2012,78.7,32.7,0.0,33.2,12.7,0.0,1,2012,2.1916152468800867,3.2306670103571937,2.4174863382991214,0
001C0000012GpOkIAK,"Wasmer, Schroeder & Company",De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2017,99.1,18.3,30.7,4.5,16.2,29.4,1,2012,-2.295974187606788,0.3315726577291149,-1.2346434250313667,1
001C0000012GpOkIAK,"Wasmer, Schroeder & Company",De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2014,109.8,16.6,41.0,6.8,15.2,30.2,2,2012,-2.743952046981447,1.487007083983026,-1.7440460338690764,1
001C0000012GpOkIAK,"Wasmer, Schroeder & Company",De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2012,112.8,22.3,28.3,6.5,16.1,39.5,3,2012,-2.746986645324476,2.1867233401550843,-2.484875911462541,1
001C0000013HYKoIAO,Montgomery & Hansen,De-Certified,Legal Services,United States,Service With Minor Environmental Footprint,10-49,2014,82.6,21.9,2.5,9.8,12.6,35.7,1,2010,-1.3356936212155759,0.9954012304691472,-1.553976024668415,1
001C0000014P6TUIA0,Comparte,De-Certified,Retail,Chile,Wholesale/Retail,10-49,2014,84.7,39.0,7.5,17.7,5.6,14.8,1,2014,1.8809590479340061,1.2513434049495809,1.1846612097354192,0
001C0000014wGOKIA2,Merchants Of Green Coffee,De-Certified,Consumer Products & Services,Canada,Agriculture/Growers,10-49,2013,107.9,39.4,0.0,30.7,12.5,25.1,1,2013,2.303129181374327,1.2451115301615374,-0.6695205938560556,0
001C000001a2KJQIA2,Ral� Spa,De-Certified,Consumer Products & Services,Chile,Wholesale/Retail,Unknown,2017,82.7,41.6,0.0,25.3,15.8,0.0,1,2017,2.442387362464555,1.0046705738073243,3.4986393771672724,0
001C000001a2LI2IAM,Hireup,De-Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,Unknown,2017,92.7,8.1,70.9,0.3,13.4,0.0,1,2017,-2.9397518019053974,-0.13405658502344314,2.797614985172774,1
001C000001afctkIAA,Spiral Criativa,De-Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,Unknown,2017,144.3,49.7,78.8,6.0,9.8,0.0,1,2017,-2.9246460859729613,0.7959974344678079,3.756151097212643,1
001C000001ah4cyIAA,"Earthy, Llc.",De-Certified,Consumer Products & Services,United States,Wholesale/Retail,1-9,2017,84.9,29.0,0.0,25.2,11.6,19.1,1,2017,2.263618467962823,0.7709827634137976,0.683270431171691,0
001C000001bTMqqIAG,Bicicla,De-Certified,Business Products & Services,Chile,Service With Minor Environmental Footprint,Unknown,2018,84.4,19.6,0.0,51.6,13.0,0.0,1,2018,0.2616141247363628,-0.3228605913615534,2.572257935141477,1
001C000001bTXu8IAG,Grupo Secowash-Secochile,De-Certified,Consumer Products & Services,Chile,Manufacturing,1-9,2018,85.7,28.4,0.0,27.2,7.1,22.8,1,2018,2.688582177548964,-0.5577419352085246,0.40437073327902906,0
001C000001cjciXIAQ,Skt Education Group,De-Certified,Education & Training Services,China,Service With Minor Environmental Footprint,10-49,2017,82.2,24.2,14.7,4.6,13.1,25.6,1,2018,-1.1927118763931124,-2.2114103820009805,0.008723813599948036,1
001C000001ErgLQIAZ,Conexao Cultural,De-Certified,"Restaurant, Hospitality & Travel",Brazil,Service With Minor Environmental Footprint,Unknown,2014,91.7,57.8,23.3,2.8,7.7,0.0,1,2014,-1.0046877795251734,0.9749583518481143,3.363587423845262,1
001C000001FHQf4IAH,Impact Insurance Agency,De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,Unknown,2014,108.4,77.0,8.2,7.5,15.5,0.0,1,2014,-1.587418660594301,2.450626559071331,3.0801852663099853,1
001C000001J3CRmIAN,616 Lofts,De-Certified,Building,United States,Service With Significant Environmental Footprint,10-49,2016,96.7,46.7,0.0,25.2,5.6,19.1,1,2016,1.7009599996621574,0.6273143403344968,-0.9771722277451895,0
001C000001JcfbHIAR,Flagship Csr Consultancy,De-Certified,Business Products & Services,Czech Republic,Service With Minor Environmental Footprint,Unknown,2016,91.3,38.3,38.8,7.6,6.6,0.0,1,2016,-2.1295731814633974,0.30604264310048634,4.104588410997434,1
001C000001JcH56IAF,Gobilab,De-Certified,Business Products & Services,France,Wholesale/Retail,Unknown,2014,82.5,37.0,0.0,33.3,12.1,0.0,1,2015,1.1285562213175468,0.8162849718469501,2.9076357787147518,0
001C000001K2YUiIAN,Zue Botanicals,De-Certified,Consumer Products & Services,Colombia,Manufacturing,1-9,2018,109.8,45.7,0.0,24.5,11.4,28.0,1,2015,2.433763731709041,0.16919371659316432,0.038681619450343686,0
001C000001K2YUiIAN,Zue Botanicals,De-Certified,Consumer Products & Services,Colombia,Manufacturing,1-9,2015,97.9,41.5,0.0,28.3,7.5,20.6,2,2015,2.490047965851879,1.1077017383207282,-0.06157146933412425,0
001C000001MZEo8IAH,Seats2Meet.Com,De-Certified,"Restaurant, Hospitality & Travel",Netherlands,Service With Minor Environmental Footprint,10-49,2017,80.7,21.6,6.2,19.3,8.4,25.2,1,2015,-0.07706778858686716,-1.2243057896153158,-0.38132488968516187,1
001C000001MZEo8IAH,Seats2Meet.Com,De-Certified,"Restaurant, Hospitality & Travel",Netherlands,Service With Minor Environmental Footprint,10-49,2015,113.8,19.1,24.6,10.1,15.7,19.5,2,2015,-1.2994936855499475,0.0486123902114579,-0.7206413389489095,1
001C000001NtZmvIAF,Bonsum,De-Certified,Consumer Products & Services,Germany,Service With Minor Environmental Footprint,1-9,2015,83.5,24.7,14.4,6.5,12.7,25.3,1,2015,-0.2978029306434062,-0.3204988895766086,0.5447085151238982,1
001C000001P7Z8uIAF,Resolvja Aplicativos Especializados Ltda.,De-Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,Unknown,2017,103.9,71.8,11.3,8.3,12.5,0.0,1,2017,-1.1628597009887378,0.25732398507735743,4.061429471649302,1
001C000001Q50ndIAB,Tigh Na Mara Salen Limited,De-Certified,"Restaurant, Hospitality & Travel",United Kingdom,Service With Significant Environmental Footprint,Unknown,2016,83.0,60.2,0.0,10.9,11.9,0.0,1,2016,1.0831898807704394,0.04040595137176317,2.7973054987219745,0
001C000001R0a6wIAB,Oishi-M,De-Certified,Consumer Products & Services,Australia,Wholesale/Retail,1-9,2017,83.8,26.8,0.0,28.6,6.1,22.3,1,2017,2.4751350293355774,-0.2485777978399442,1.1833029313797454,0
001C000001R0KFNIA3,Glatt Stove,De-Certified,Consumer Products & Services,Mexico,Wholesale/Retail,1-9,2017,113.0,41.3,7.1,28.5,14.6,21.5,1,2015,1.997401470733912,0.7010957832307145,0.6501533181824569,0
001C000001R0KFNIA3,Glatt Stove,De-Certified,Consumer Products & Services,Mexico,Wholesale/Retail,1-9,2015,83.3,14.5,8.9,25.3,15.1,19.3,2,2015,1.7017840431905364,0.8233838439355324,-0.10483159659719002,0
001C000001R0RkRIAV,Koiki,De-Certified,Transportation & Logistics,Spain,Service With Significant Environmental Footprint,1-9,2016,88.6,20.5,27.5,12.3,10.9,17.4,1,2016,0.4883515553894947,-0.675961519669172,-0.12670303968430707,0
001C000001R1FJVIA3,Greenmont Capital Partners,De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2015,84.2,15.7,29.4,4.9,8.9,25.3,1,2016,-2.08620198169024,0.11702586952326857,-0.3839417030179093,1
001C000001R1GBhIAN,Singbee,De-Certified,Consumer Products & Services,China,Manufacturing,50-249,2016,82.2,17.6,0.0,38.8,6.1,19.7,1,2016,3.197411309527416,-0.5581315944343461,-0.5412104458155876,0
001C000001R1oWFIAZ,Kaet� Investimentos,De-Certified,Financial Services,Brazil,Service With Minor Environmental Footprint,1-9,2016,100.8,11.5,41.3,8.2,10.3,29.5,1,2017,-2.2907843950847857,-1.0370303894598223,-0.3534039830108155,1
001C000001R1ZS6IAN,Bang The Table,De-Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2016,85.3,7.9,34.0,4.3,12.7,26.4,1,2016,-2.071129444178657,-1.3597078815389267,-0.05724943772712257,1
001C000001R2CQhIAN,Tembo Education,De-Certified,Education & Training Services,Nigeria,Service With Minor Environmental Footprint,1-9,2015,99.4,14.7,60.6,4.2,9.8,10.1,1,2016,-3.5561416149871437,-0.23243588796211384,1.6172386574307143,1
001C000001R2KnDIAV,More Than Honey Lda - Beesweet,De-Certified,Consumer Products & Services,Portugal,Manufacturing,1-9,2016,80.8,29.6,0.0,18.3,7.2,25.7,1,2016,2.2773105006337206,-0.4576322868933536,0.20678681929466255,0
001C000001R2vIUIAZ,Salcheto,De-Certified,Agriculture,Italy,Agriculture/Growers,10-49,2016,113.5,22.7,0.0,62.1,9.1,19.6,1,2016,3.6402559773606846,-0.3945467430467534,-1.0630628897217922,0
001C000001SGavaIAD,Align Work Health,De-Certified,Health & Human Services,Australia,Service With Minor Environmental Footprint,10-49,2016,110.7,34.2,34.7,4.0,11.0,26.8,1,2016,-1.6565813109644338,-0.7759811230861082,0.3283549149349603,1
001C000001SHWcJIAX,Hop Compost,De-Certified,Consumer Products & Services,Canada,Service With Significant Environmental Footprint,1-9,2016,110.1,37.9,0.0,40.4,10.2,21.6,1,2016,2.3038977317554394,0.49702548278316205,-0.34949551764196984,0
001C000001SJ6qZIAT,Best Home Healthcare Network Inc,De-Certified,Health & Human Services,United States,Service With Minor Environmental Footprint,10-49,2016,82.2,17.1,35.0,1.7,9.7,18.7,1,2016,-1.546625237163657,-0.2641264347517333,-0.12931880259915407,1
001C000001SzGuNIAV,Good Food,De-Certified,"Restaurant, Hospitality & Travel",Taiwan,Agriculture/Growers,50-249,2016,99.7,42.7,0.0,11.3,14.0,31.7,1,2016,1.8774628177769808,-0.562716454095982,-0.6306281964263879,0
001C000001Szyk5IAB,Electrygen Pty Ltd Trading As Petawatt,De-Certified,Energy & Environmental Services,Australia,Manufacturing,1-9,2016,127.3,40.0,0.0,57.4,5.8,24.1,1,2016,2.6386937596579934,0.4426353520210388,-0.6030071995953774,0
001C000001T01C6IAJ,Right Hub Srl,De-Certified,Business Products & Services,Italy,Service With Minor Environmental Footprint,1-9,2016,92.1,24.7,22.9,8.1,11.2,25.2,1,2016,-1.4885098092956381,-1.1719975462943164,0.20379628259531254,1
001C000001T0QLdIAN,Sapience Financial & Investment Services,De-Certified,Financial Services,Australia,Service With Minor Environmental Footprint,Unknown,2016,88.9,31.8,34.5,9.9,12.8,0.0,1,2016,-1.9798106650766754,0.2031678724875074,3.078249964018516,1
001C000001TYE9CIAX,Purposeful,De-Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,Unknown,2016,128.5,87.3,29.6,2.1,9.5,0.0,1,2016,-1.8562356679855005,1.1512132095837984,4.726180960866931,1
001C000001TZbeMIAT,Bast B.V.,De-Certified,Business Products & Services,Netherlands,Wholesale/Retail,Unknown,2017,80.9,38.1,0.0,31.5,11.3,0.0,1,2018,1.3640707844123474,0.1572724829789258,3.5198371542401765,0
001C000001TYwoaIAD,Durham Co-Op Market,De-Certified,Consumer Products & Services,United States,Wholesale/Retail,10-49,2016,93.0,45.5,0.1,17.4,14.7,15.4,1,2016,2.116158968274033,1.2671362685481784,0.6887016222704344,0
001C000001TZCyhIAH,Preting,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2016,80.1,28.0,0.0,7.1,15.8,29.2,1,2016,-1.2240279509119716,-0.40057415538204616,-0.5289122154650062,1
001C000001UAtPNIA1,Greenbanc,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2016,94.6,37.9,0.0,49.6,7.1,0.0,1,2016,0.11459656431249944,1.365666731645301,2.578953719631396,1
001C000001UBOtoIAH,Hamilton Perkins Collection,De-Certified,Consumer Products & Services,United States,Wholesale/Retail,Unknown,2016,118.4,86.2,0.0,22.3,9.9,0.0,1,2016,2.333022551376988,2.9999424821969005,4.139536001821392,0
001C000001UCRxUIAX,Starters4Communities,De-Certified,Education & Training Services,Netherlands,Service With Minor Environmental Footprint,Unknown,2016,97.6,33.8,51.1,4.2,8.5,0.0,1,2016,-2.1560137761655733,0.17260091234510103,3.4416812048792855,1
001C000001Uhx7AIAR,Otec El Circo Del Mundo,De-Certified,Education & Training Services,Chile,Service With Minor Environmental Footprint,1-9,2016,99.1,41.8,20.0,3.3,15.8,18.2,1,2017,-1.6770829292782456,-0.5558555339034152,1.09319922879441,1
001C000001UhyvjIAB,Casper,De-Certified,Consumer Products & Services,United States,Wholesale/Retail,50-249,2017,80.8,25.9,0.0,17.4,9.5,28.0,1,2017,2.3895734296094924,0.5360979223155434,-0.0034583992602822754,0
001C000001Ui7IZIAZ,"Mondo Mediaworks, Inc.",De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2016,80.3,26.5,8.1,8.3,16.9,20.5,1,2017,-1.3254856687361434,-0.37015977671662403,-0.12735616521223775,1
001C000001UiB1VIAV,Nexoos Group S.A.,De-Certified,Business Products & Services,Paraguay,Service With Minor Environmental Footprint,1-9,2016,83.0,19.2,26.9,6.4,11.9,18.6,1,2016,-1.652567975150155,-1.1079705469402168,0.9770730574890008,1
001C000001Ujq9TIAR,Madidrop Pbc,De-Certified,Energy & Environmental Services,United States,Manufacturing,1-9,2016,127.9,25.9,59.2,13.7,17.0,12.1,1,2016,-0.137624587730662,1.3241168759442608,-0.5735778859394541,1
001C000001UkbAcIAJ,Asher International Eco-Health Enterprises Inc.,De-Certified,Agriculture,Taiwan,Agriculture/Growers,1-9,2016,93.0,55.8,0.0,15.9,8.9,12.4,1,2017,2.717203071528719,-0.3854188977883997,1.1103032871091527,0
001C000001UxQ56IAF,Assomption Vie,De-Certified,Financial Services,Canada,Service With Minor Environmental Footprint,50-249,2017,81.5,26.0,0.0,9.7,16.2,29.6,1,2017,-1.0094944562300758,-1.1134996373979977,-0.7142254232976855,1
001C000001Va9jVIAR,"Sherpa Foods, Spc",De-Certified,Consumer Products & Services,United States,Manufacturing,1-9,2018,103.8,35.4,0.0,34.9,17.7,15.7,1,2018,2.416352092899009,0.6269653810149007,0.16473650260914857,0
001C000001VNBLaIAP,The Work Playground,De-Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2017,81.0,18.8,12.5,4.0,15.7,30.0,1,2017,-1.7326026605050315,-2.006444162967928,0.1412106972131653,1
001C000001WjdlIIAR,Mobileserve,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2016,80.1,28.4,12.9,2.7,10.3,25.8,1,2017,-1.5875156199404328,-0.33750690381824866,0.31776094293282087,1
001C000001bWNUZIA4,Evident (Www.Itsevident.Com),De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2018,94.3,66.2,2.3,12.3,13.4,0.0,1,2018,-0.8393039840719918,0.7473908302307125,3.700701770218609,1
001C000001cCGWoIAO,Munch Crunch Organics,De-Certified,Consumer Products & Services,Australia,Agriculture/Growers,1-9,2017,123.7,40.2,0.0,64.1,5.6,13.8,1,2017,3.4553022904517183,0.4882365031343299,0.9189203225344741,0
001C000001cCYk9IAG,Invincible Unicorn,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2018,80.5,37.9,20.0,13.5,9.0,0.0,1,2019,-1.082066070784329,0.19526859868788174,3.321565996747444,1
001C000001chNLWIA2,Mustard Seed Podiatry,De-Certified,Health & Human Services,Australia,Service With Minor Environmental Footprint,Unknown,2017,82.6,44.6,17.4,13.2,7.4,0.0,1,2017,-0.698631383391917,-0.26527896057474004,3.766362168789701,1
001C000001deULXIA2,Tack10 Strategy,De-Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,1-9,2017,92.5,23.6,15.4,6.7,13.7,33.1,1,2017,-1.6694241322598826,-1.1970740467297123,-0.07182878956399708,1
001C000001eEdx1IAC,Hothouse Design,De-Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,1-9,2018,90.6,38.3,11.7,7.0,5.9,27.7,1,2018,-1.2328641563962472,-1.5494759027647782,1.2440946740150796,1
001C0000013GiqkIAC,Restore Capital,De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,Unknown,2013,91.1,26.2,39.7,12.2,13.0,0.0,1,2013,-2.2900093943274245,2.1331981217548024,1.99821501377768,1
001C0000019tzfaIAA,Social Designer Pty Ltd,De-Certified,Building,Australia,Service With Minor Environmental Footprint,Unknown,2016,84.1,47.8,0.0,32.0,4.4,0.0,1,2016,0.5468844358009822,0.371138835530637,2.999075318429658,0
001C000001eXHnQIAW,"Braibook,Sl",De-Certified,Consumer Products & Services,Spain,Wholesale/Retail,Unknown,2017,85.6,25.5,46.1,5.0,9.0,0.0,1,2018,1.0169327584127756,0.43751742460759063,4.184855951386111,0
001C000001fH8FGIA0,Kulshan Services Llc,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2018,81.1,19.7,5.3,14.3,12.7,28.9,1,2018,-1.1190326163653386,-0.9220446403808614,-0.05893256016547279,1
001C000001gd3QqIAI,We Are Tea,De-Certified,Consumer Products & Services,United Kingdom,Wholesale/Retail,1-9,2018,80.6,38.2,0.0,10.2,8.8,23.3,1,2018,2.0623380148253903,-1.000884827154015,1.3843750538359547,0
001C000001gdCjnIAE,Whitney Hess,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2018,93.8,58.5,15.1,13.5,6.6,0.0,1,2018,-0.9147546136680786,0.7263352132365165,3.729620605351229,1
001C000001gepEFIAY,Plata Sac - Global Beauty Corp,De-Certified,Consumer Products & Services,Peru,Wholesale/Retail,10-49,2018,94.3,38.1,0.0,24.3,8.5,23.3,1,2018,2.999027441499383,-0.46157012889261445,1.148541241008319,0
001C000001iDEdLIAW,Pathway21,De-Certified,Energy & Environmental Services,United States,Service With Minor Environmental Footprint,1-9,2018,85.0,17.2,0.0,33.5,22.2,11.9,1,2018,0.22273080522233693,-0.35430557211075797,-0.6235510380050266,1
001C000001iDI2vIAG,Andes Express Sac,De-Certified,Transportation & Logistics,Peru,Service With Significant Environmental Footprint,50-249,2018,91.5,36.8,5.7,14.1,9.9,24.8,1,2018,1.8536085971927512,-1.1525720045163534,-0.3965535169780015,0
001C000001D5TMeIAN,Floow2 | World'S Reset Button,De-Certified,Consumer Products & Services,Luxembourg,Service With Minor Environmental Footprint,Unknown,2015,116.3,40.6,28.0,6.8,12.9,0.0,1,2015,-0.8246211642928364,1.2091305467775786,3.1155324928997046,1
001C000001k8prxIAA,Intelligent Eco Solutions Spa,De-Certified,Business Products & Services,Chile,Wholesale/Retail,1-9,2018,98.9,15.5,0.0,40.5,15.2,27.6,1,2018,1.2674213621964017,-0.6933743147076197,0.09229926179625353,0
0018000000OO2l8AAD,Veev Spirits,De-Certified,Consumer Products & Services,United States,Wholesale/Retail,10-49,2013,88.4,17.3,0.0,31.8,10.6,28.7,1,2008,2.040541398750181,2.434425663163102,-1.207439719960999,0
0018000000OO2kaAAD,Practical Energy Solutions,De-Certified,Energy & Environmental Services,United States,Service With Minor Environmental Footprint,1-9,2017,102.9,28.5,0.0,33.6,11.5,29.3,1,2007,-0.018291256307794896,1.4349699228776966,-1.6161536469267002,0
0018000000OO2kaAAD,Practical Energy Solutions,De-Certified,Energy & Environmental Services,United States,Service With Minor Environmental Footprint,1-9,2015,106.3,36.5,0.0,40.1,11.8,18.0,2,2007,0.027199653755070868,2.6070851742324956,-1.3900683574494583,0
0018000000OO2kaAAD,Practical Energy Solutions,De-Certified,Energy & Environmental Services,United States,Service With Minor Environmental Footprint,1-9,2012,114.4,31.6,0.0,39.5,14.8,28.3,3,2007,-0.4482664351652183,3.4656032324758757,-2.496671895525871,0
001C000001Cx5gwIAB,Avvya,De-Certified,Consumer Products & Services,United States,Wholesale/Retail,Unknown,2014,106.9,78.7,0.4,16.1,11.6,0.0,1,2014,1.9742850359052764,3.3538941082192353,3.8044524052101574,0
001C000001XdfhHIAR,"Reap Nc, Llc.",De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2018,83.6,19.5,0.0,35.6,3.4,24.9,1,2018,-0.14432462935280463,-0.6633479785465767,0.0926296982129993,1
001C000001XkOnFIAV,Surplus Service,De-Certified,Energy & Environmental Services,United States,Service With Significant Environmental Footprint,1-9,2016,144.6,58.5,7.8,46.9,11.2,20.2,1,2017,1.7766766942333585,1.5691824807605728,-0.9262113402250315,0
001C000001YtCrbIAF,Mandala Naturals,De-Certified,Consumer Products & Services,United States,Manufacturing,1-9,2016,107.5,51.6,0.0,34.7,6.9,14.3,1,2017,2.670540116458904,1.4053200792087175,0.67810218883778,0
001C000001ZzfFsIAJ,Global Centre Of Research And Engagement,De-Certified,Education & Training Services,Singapore,Service With Minor Environmental Footprint,1-9,2017,84.4,23.1,22.0,3.8,13.3,22.2,1,2017,-1.7356086206383352,-1.6827760810797445,0.7356257761647271,1
001C0000014NiHcIAK,Thrdplace,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2014,119.1,26.0,41.7,9.4,21.2,20.7,1,2014,-2.73894577963984,1.158290554915578,-0.16364245923649082,1
001C0000014x42KIAQ,Thriver Inc.,De-Certified,Health & Human Services,Canada,Service With Minor Environmental Footprint,1-9,2013,90.5,11.2,36.8,6.1,13.9,22.4,1,2013,-2.056635100831559,0.12530455142455516,-0.398821693056784,1
0018000000bvkYZAAY,Paige Wolf Media & Public Relations,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2016,80.8,28.9,35.7,5.7,10.5,0.0,1,2009,-2.1540767600554935,1.8307333702283963,2.546587005147929,1
0018000000bvkYZAAY,Paige Wolf Media & Public Relations,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2015,81.2,28.3,28.6,14.0,10.3,0.0,2,2009,-1.9322173453236022,2.4841644867589023,2.1060470114983274,1
0018000000bvkYZAAY,Paige Wolf Media & Public Relations,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2012,81.9,30.3,27.3,11.2,13.1,0.0,3,2009,-2.304848660754489,3.4694296484797946,1.6692495656924577,1
0018000000f8XMDAA2,Energy Opportunities,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2015,109.9,32.2,0.0,44.1,15.6,18.0,1,2013,-0.6281928958992398,1.2198660600675337,-0.24657262647791,1
0018000000f8XMDAA2,Energy Opportunities,De-Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2012,101.1,21.2,0.0,43.0,14.0,22.7,2,2013,-0.8873710796354854,1.8819305691465966,-1.061917451417832,1
0018000000gJGZtAAO,Solmetric Corporation,De-Certified,Consumer Products & Services,United States,Manufacturing,10-49,2013,94.8,9.0,0.0,50.5,12.9,22.3,1,2010,2.5541496939996815,2.131957723219886,-1.8871907596782325,0
0018000000gJGZtAAO,Solmetric Corporation,De-Certified,Consumer Products & Services,United States,Manufacturing,10-49,2012,86.0,12.2,0.0,40.5,11.6,21.6,2,2010,2.2310594278400524,2.6055457771218906,-1.930753077105134,0
0018000000jqlTAAAY,Slowcolor,De-Certified,Consumer Products & Services,United States,Wholesale/Retail,1-9,2012,128.9,30.9,0.0,58.9,15.4,23.6,1,2013,2.4474244444336133,3.022878419535884,-0.5991567456966447,0
0018000000luQQeAAM,Ecojot,De-Certified,Business Products & Services,Canada,Manufacturing,10-49,2013,95.3,29.7,0.0,34.7,9.9,20.9,1,2011,1.0627550990852959,1.000298273299885,-0.9375547043887953,0
0018000000lw8UHAAY,"First Rate, Inc.",De-Certified,Financial Services,United States,Service With Minor Environmental Footprint,50-249,2014,96.1,43.1,0.0,2.8,15.6,34.4,1,2011,-1.593572363915774,1.2148275135920648,-1.1639763634824034,1
